Zeit,Zeit (UTC),Zählerstand Bezug (Wh),Zählerstand Einspeisung (Wh),Leistung Bezug (W),Leistung Einspeisung (W)
17.04.2020 00:15,16.04.2020 22:15,171525,1019095,270,0
17.04.2020 00:30,16.04.2020 22:30,171603,1019095,309,0
17.04.2020 00:45,16.04.2020 22:45,171673,1019095,283,0
17.04.2020 01:00,16.04.2020 23:00,171742,1019095,275,0
17.04.2020 01:15,16.04.2020 23:15,171799,1019095,228,0
17.04.2020 01:30,16.04.2020 23:30,171857,1019095,230,0
17.04.2020 01:45,16.04.2020 23:45,171930,1019095,291,0
17.04.2020 02:00,17.04.2020 00:00,172002,1019095,288,0
17.04.2020 02:15,17.04.2020 00:15,172063,1019095,245,0
17.04.2020 02:30,17.04.2020 00:30,172131,1019095,272,0
17.04.2020 02:45,17.04.2020 00:45,172192,1019095,241,0
17.04.2020 03:00,17.04.2020 01:00,172252,1019095,241,0
17.04.2020 03:15,17.04.2020 01:15,172332,1019095,319,0
17.04.2020 03:30,17.04.2020 01:30,172388,1019095,223,0
17.04.2020 03:45,17.04.2020 01:45,172450,1019095,248,0
17.04.2020 04:00,17.04.2020 02:00,172533,1019095,332,0
17.04.2020 04:15,17.04.2020 02:15,172605,1019095,287,0
17.04.2020 04:30,17.04.2020 02:30,172686,1019095,325,0
17.04.2020 04:45,17.04.2020 02:45,172768,1019095,326,0
17.04.2020 05:00,17.04.2020 03:00,172843,1019095,300,0
17.04.2020 05:15,17.04.2020 03:15,172908,1019095,259,0
17.04.2020 05:30,17.04.2020 03:30,172982,1019095,295,0
17.04.2020 05:45,17.04.2020 03:45,173087,1019095,421,0
17.04.2020 06:00,17.04.2020 04:00,173150,1019095,251,0
17.04.2020 06:15,17.04.2020 04:15,173222,1019095,286,0
17.04.2020 06:30,17.04.2020 04:30,173440,1019095,873,0
17.04.2020 06:45,17.04.2020 04:45,173499,1019095,235,0
17.04.2020 07:00,17.04.2020 05:00,173584,1019095,340,0
17.04.2020 07:15,17.04.2020 05:15,173716,1019102,527,28
17.04.2020 07:30,17.04.2020 05:30,173716,1019209,0,428
17.04.2020 07:45,17.04.2020 05:45,173716,1019380,0,684
17.04.2020 08:00,17.04.2020 06:00,173716,1019845,0,1860
17.04.2020 08:15,17.04.2020 06:15,173716,1020265,0,1678
17.04.2020 08:30,17.04.2020 06:30,173716,1020808,0,2173
17.04.2020 08:45,17.04.2020 06:45,173716,1021365,0,2227
17.04.2020 09:00,17.04.2020 07:00,173716,1022142,0,3109
17.04.2020 09:15,17.04.2020 07:15,173716,1022932,0,3160
17.04.2020 09:30,17.04.2020 07:30,173716,1023657,0,2899
17.04.2020 09:45,17.04.2020 07:45,173716,1024867,0,4838
17.04.2020 10:00,17.04.2020 08:00,173716,1026280,0,5651
17.04.2020 10:15,17.04.2020 08:15,173716,1028263,0,7930
17.04.2020 10:30,17.04.2020 08:30,173716,1030403,0,8562
17.04.2020 10:45,17.04.2020 08:45,173716,1032611,0,8830
17.04.2020 11:00,17.04.2020 09:00,173716,1034991,0,9519
17.04.2020 11:15,17.04.2020 09:15,173716,1037537,0,10184
17.04.2020 11:30,17.04.2020 09:30,173716,1040150,0,10451
17.04.2020 11:45,17.04.2020 09:45,173716,1042819,0,10679
17.04.2020 12:00,17.04.2020 10:00,173716,1045525,0,10823
17.04.2020 12:15,17.04.2020 10:15,173716,1048025,0,10000
17.04.2020 12:30,17.04.2020 10:30,173716,1050767,0,10965
17.04.2020 12:45,17.04.2020 10:45,173716,1053574,0,11229
17.04.2020 13:00,17.04.2020 11:00,173716,1056396,0,11286
17.04.2020 13:15,17.04.2020 11:15,173716,1059087,0,10765
17.04.2020 13:30,17.04.2020 11:30,173716,1061799,0,10846
17.04.2020 13:45,17.04.2020 11:45,173716,1064531,0,10927
17.04.2020 14:00,17.04.2020 12:00,173716,1067258,0,10906
17.04.2020 14:15,17.04.2020 12:15,173716,1069917,0,10637
17.04.2020 14:30,17.04.2020 12:30,173716,1072496,0,10317
17.04.2020 14:45,17.04.2020 12:45,173716,1074963,0,9865
17.04.2020 15:00,17.04.2020 13:00,173716,1077352,0,9558
17.04.2020 15:15,17.04.2020 13:15,173716,1079722,0,9477
17.04.2020 15:30,17.04.2020 13:30,173716,1081964,0,8970
17.04.2020 15:45,17.04.2020 13:45,173716,1083982,0,8073
17.04.2020 16:00,17.04.2020 14:00,173716,1085692,0,6839
17.04.2020 16:15,17.04.2020 14:15,173716,1087574,0,7526
17.04.2020 16:30,17.04.2020 14:30,173716,1089349,0,7100
17.04.2020 16:45,17.04.2020 14:45,173716,1091022,0,6690
17.04.2020 17:00,17.04.2020 15:00,173716,1092534,0,6049
17.04.2020 17:15,17.04.2020 15:15,173716,1093858,0,5293
17.04.2020 17:30,17.04.2020 15:30,173716,1095123,0,5059
17.04.2020 17:45,17.04.2020 15:45,173716,1096263,0,4562
17.04.2020 18:00,17.04.2020 16:00,173716,1097298,0,4140
17.04.2020 18:15,17.04.2020 16:15,173716,1098218,0,3677
17.04.2020 18:30,17.04.2020 16:30,173716,1098953,0,2943
17.04.2020 18:45,17.04.2020 16:45,173717,1099414,4,1842
17.04.2020 19:00,17.04.2020 17:00,173728,1099659,46,979
17.04.2020 19:15,17.04.2020 17:15,173728,1099772,0,452
17.04.2020 19:30,17.04.2020 17:30,173729,1099829,1,229
17.04.2020 19:45,17.04.2020 17:45,173730,1099853,4,93
17.04.2020 20:00,17.04.2020 18:00,173823,1099855,372,8
17.04.2020 20:15,17.04.2020 18:15,173878,1099855,220,0
17.04.2020 20:30,17.04.2020 18:30,173936,1099855,231,0
17.04.2020 20:45,17.04.2020 18:45,173998,1099855,248,0
17.04.2020 21:00,17.04.2020 19:00,174073,1099855,298,0
17.04.2020 21:15,17.04.2020 19:15,174826,1099855,3010,0
17.04.2020 21:30,17.04.2020 19:30,175114,1099855,1152,0
17.04.2020 21:45,17.04.2020 19:45,175207,1099855,371,0
17.04.2020 22:00,17.04.2020 20:00,175307,1099855,402,0
17.04.2020 22:15,17.04.2020 20:15,175484,1099855,705,0
17.04.2020 22:30,17.04.2020 20:30,175589,1099855,419,0
17.04.2020 22:45,17.04.2020 20:45,175699,1099855,442,0
17.04.2020 23:00,17.04.2020 21:00,175849,1099855,600,0
17.04.2020 23:15,17.04.2020 21:15,175928,1099855,316,0
17.04.2020 23:30,17.04.2020 21:30,176017,1099855,355,0
17.04.2020 23:45,17.04.2020 21:45,176079,1099855,245,0
18.04.2020 00:00,17.04.2020 22:00,176152,1099855,294,0
18.04.2020 00:15,17.04.2020 22:15,176225,1099855,289,0
18.04.2020 00:30,17.04.2020 22:30,176295,1099855,282,0
18.04.2020 00:45,17.04.2020 22:45,176384,1099855,354,0
18.04.2020 01:00,17.04.2020 23:00,176451,1099855,270,0
18.04.2020 01:15,17.04.2020 23:15,176517,1099855,260,0
18.04.2020 01:30,17.04.2020 23:30,176580,1099855,255,0
18.04.2020 01:45,17.04.2020 23:45,176654,1099855,294,0
18.04.2020 02:00,18.04.2020 00:00,176740,1099855,343,0
18.04.2020 02:15,18.04.2020 00:15,176812,1099855,287,0
18.04.2020 02:30,18.04.2020 00:30,176879,1099855,270,0
18.04.2020 02:45,18.04.2020 00:45,176941,1099855,245,0
18.04.2020 03:00,18.04.2020 01:00,177000,1099855,237,0
18.04.2020 03:15,18.04.2020 01:15,177087,1099855,346,0
18.04.2020 03:30,18.04.2020 01:30,177159,1099855,288,0
18.04.2020 03:45,18.04.2020 01:45,177225,1099855,264,0
18.04.2020 04:00,18.04.2020 02:00,177298,1099855,291,0
18.04.2020 04:15,18.04.2020 02:15,177379,1099855,324,0
18.04.2020 04:30,18.04.2020 02:30,177462,1099855,334,0
18.04.2020 04:45,18.04.2020 02:45,177541,1099855,314,0
18.04.2020 05:00,18.04.2020 03:00,177613,1099855,290,0
18.04.2020 05:15,18.04.2020 03:15,177691,1099855,309,0
18.04.2020 05:30,18.04.2020 03:30,177781,1099855,359,0
18.04.2020 05:45,18.04.2020 03:45,177874,1099855,372,0
18.04.2020 06:00,18.04.2020 04:00,177950,1099855,303,0
18.04.2020 06:15,18.04.2020 04:15,178024,1099855,298,0
18.04.2020 06:30,18.04.2020 04:30,178095,1099855,283,0
18.04.2020 06:45,18.04.2020 04:45,178105,1099869,41,56
18.04.2020 07:00,18.04.2020 05:00,178106,1099925,1,224
18.04.2020 07:15,18.04.2020 05:15,178106,1100050,0,499
18.04.2020 07:30,18.04.2020 05:30,178106,1100231,0,723
18.04.2020 07:45,18.04.2020 05:45,178150,1100439,178,832
18.04.2020 08:00,18.04.2020 06:00,178150,1100864,0,1699
18.04.2020 08:15,18.04.2020 06:15,178150,1101531,0,2669
18.04.2020 08:30,18.04.2020 06:30,178150,1102269,0,2952
18.04.2020 08:45,18.04.2020 06:45,178150,1102924,0,2620
18.04.2020 09:00,18.04.2020 07:00,178150,1103470,0,2182
18.04.2020 09:15,18.04.2020 07:15,178150,1103951,0,1924
18.04.2020 09:30,18.04.2020 07:30,178150,1105567,0,6462
18.04.2020 09:45,18.04.2020 07:45,178150,1106861,0,5176
18.04.2020 10:00,18.04.2020 08:00,178150,1108219,0,5432
18.04.2020 10:15,18.04.2020 08:15,178150,1109959,0,6959
18.04.2020 10:30,18.04.2020 08:30,178150,1111784,0,7299
18.04.2020 10:45,18.04.2020 08:45,178150,1113975,0,8762
18.04.2020 11:00,18.04.2020 09:00,178150,1116345,0,9481
18.04.2020 11:15,18.04.2020 09:15,178150,1118876,0,10123
18.04.2020 11:30,18.04.2020 09:30,178150,1121457,0,10325
18.04.2020 11:45,18.04.2020 09:45,178150,1124113,0,10623
18.04.2020 12:00,18.04.2020 10:00,178150,1126783,0,10679
18.04.2020 12:15,18.04.2020 10:15,178150,1129468,0,10740
18.04.2020 12:30,18.04.2020 10:30,178150,1132212,0,10973
18.04.2020 12:45,18.04.2020 10:45,178150,1134936,0,10898
18.04.2020 13:00,18.04.2020 11:00,178150,1137766,0,11317
18.04.2020 13:15,18.04.2020 11:15,178150,1140470,0,10815
18.04.2020 13:30,18.04.2020 11:30,178150,1143197,0,10911
18.04.2020 13:45,18.04.2020 11:45,178150,1145944,0,10986
18.04.2020 14:00,18.04.2020 12:00,178150,1148623,0,10714
18.04.2020 14:15,18.04.2020 12:15,178150,1151234,0,10444
18.04.2020 14:30,18.04.2020 12:30,178150,1153800,0,10264
18.04.2020 14:45,18.04.2020 12:45,178150,1156149,0,9397
18.04.2020 15:00,18.04.2020 13:00,178150,1158590,0,9762
18.04.2020 15:15,18.04.2020 13:15,178150,1160918,0,9312
18.04.2020 15:30,18.04.2020 13:30,178150,1163153,0,8938
18.04.2020 15:45,18.04.2020 13:45,178150,1165292,0,8556
18.04.2020 16:00,18.04.2020 14:00,178150,1167274,0,7927
18.04.2020 16:15,18.04.2020 14:15,178150,1169181,0,7628
18.04.2020 16:30,18.04.2020 14:30,178150,1170967,0,7144
18.04.2020 16:45,18.04.2020 14:45,178150,1172604,0,6547
18.04.2020 17:00,18.04.2020 15:00,178150,1174055,0,5805
18.04.2020 17:15,18.04.2020 15:15,178150,1175451,0,5584
18.04.2020 17:30,18.04.2020 15:30,178150,1176725,0,5094
18.04.2020 17:45,18.04.2020 15:45,178150,1177895,0,4678
18.04.2020 18:00,18.04.2020 16:00,178150,1178900,0,4022
18.04.2020 18:15,18.04.2020 16:15,178150,1179829,0,3714
18.04.2020 18:30,18.04.2020 16:30,178150,1180424,0,2380
18.04.2020 18:45,18.04.2020 16:45,178150,1180919,0,1980
18.04.2020 19:00,18.04.2020 17:00,178150,1181098,0,715
18.04.2020 19:15,18.04.2020 17:15,178150,1181271,0,692
18.04.2020 19:30,18.04.2020 17:30,178150,1181345,0,294
18.04.2020 19:45,18.04.2020 17:45,178151,1181379,0,138
18.04.2020 20:00,18.04.2020 18:00,178233,1181381,328,4
18.04.2020 20:15,18.04.2020 18:15,178269,1181381,144,0
18.04.2020 20:30,18.04.2020 18:30,178309,1181381,161,0
18.04.2020 20:45,18.04.2020 18:45,178406,1181381,386,0
18.04.2020 21:00,18.04.2020 19:00,178474,1181381,274,0
18.04.2020 21:15,18.04.2020 19:15,178580,1181381,424,0
18.04.2020 21:30,18.04.2020 19:30,178697,1181381,464,0
18.04.2020 21:45,18.04.2020 19:45,178804,1181381,429,0
18.04.2020 22:00,18.04.2020 20:00,178891,1181381,348,0
18.04.2020 22:15,18.04.2020 20:15,178983,1181381,365,0
18.04.2020 22:30,18.04.2020 20:30,179094,1181381,446,0
18.04.2020 22:45,18.04.2020 20:45,179159,1181381,257,0
18.04.2020 23:00,18.04.2020 21:00,179206,1181381,189,0
18.04.2020 23:15,18.04.2020 21:15,179265,1181381,237,0
18.04.2020 23:30,18.04.2020 21:30,179339,1181381,296,0
18.04.2020 23:45,18.04.2020 21:45,179402,1181381,249,0
19.04.2020 00:00,18.04.2020 22:00,179467,1181381,258,0
19.04.2020 00:15,18.04.2020 22:15,179523,1181381,225,0
19.04.2020 00:30,18.04.2020 22:30,179584,1181381,246,0
19.04.2020 00:45,18.04.2020 22:45,179666,1181381,327,0
19.04.2020 01:00,18.04.2020 23:00,179735,1181381,276,0
19.04.2020 01:15,18.04.2020 23:15,179790,1181381,219,0
19.04.2020 01:30,18.04.2020 23:30,179856,1181381,263,0
19.04.2020 01:45,18.04.2020 23:45,179910,1181381,213,0
19.04.2020 02:00,19.04.2020 00:00,179982,1181381,291,0
19.04.2020 02:15,19.04.2020 00:15,180063,1181381,321,0
19.04.2020 02:30,19.04.2020 00:30,180124,1181381,244,0
19.04.2020 02:45,19.04.2020 00:45,180181,1181381,228,0
19.04.2020 03:00,19.04.2020 01:00,180245,1181381,254,0
19.04.2020 03:15,19.04.2020 01:15,180311,1181381,266,0
19.04.2020 03:30,19.04.2020 01:30,180381,1181381,280,0
19.04.2020 03:45,19.04.2020 01:45,180470,1181381,355,0
19.04.2020 04:00,19.04.2020 02:00,180536,1181381,261,0
19.04.2020 04:15,19.04.2020 02:15,180616,1181381,320,0
19.04.2020 04:30,19.04.2020 02:30,180696,1181381,321,0
19.04.2020 04:45,19.04.2020 02:45,180781,1181381,339,0
19.04.2020 05:00,19.04.2020 03:00,180847,1181381,263,0
19.04.2020 05:15,19.04.2020 03:15,180928,1181381,324,0
19.04.2020 05:30,19.04.2020 03:30,181012,1181381,337,0
19.04.2020 05:45,19.04.2020 03:45,181075,1181381,248,0
19.04.2020 06:00,19.04.2020 04:00,181176,1181381,407,0
19.04.2020 06:15,19.04.2020 04:15,181248,1181381,288,0
19.04.2020 06:30,19.04.2020 04:30,181319,1181381,281,0
19.04.2020 06:45,19.04.2020 04:45,181358,1181381,156,0
19.04.2020 07:00,19.04.2020 05:00,181507,1181381,596,0
19.04.2020 07:15,19.04.2020 05:15,181517,1181396,39,61
19.04.2020 07:30,19.04.2020 05:30,181517,1181535,0,557
19.04.2020 07:45,19.04.2020 05:45,181517,1181900,0,1460
19.04.2020 08:00,19.04.2020 06:00,181517,1182475,0,2300
19.04.2020 08:15,19.04.2020 06:15,181517,1183210,0,2936
19.04.2020 08:30,19.04.2020 06:30,181517,1184156,0,3786
19.04.2020 08:45,19.04.2020 06:45,181517,1185234,0,4310
19.04.2020 09:00,19.04.2020 07:00,181517,1186595,0,5443
19.04.2020 09:15,19.04.2020 07:15,181517,1187685,0,4362
19.04.2020 09:30,19.04.2020 07:30,181517,1189082,0,5585
19.04.2020 09:45,19.04.2020 07:45,181517,1190918,0,7343
19.04.2020 10:00,19.04.2020 08:00,181517,1192907,0,7958
19.04.2020 10:15,19.04.2020 08:15,181517,1194909,0,8004
19.04.2020 10:30,19.04.2020 08:30,181517,1196847,0,7755
19.04.2020 10:45,19.04.2020 08:45,181517,1198882,0,8139
19.04.2020 11:00,19.04.2020 09:00,181517,1200934,0,8204
19.04.2020 11:15,19.04.2020 09:15,181517,1203416,0,9929
19.04.2020 11:30,19.04.2020 09:30,181517,1205990,0,10298
19.04.2020 11:45,19.04.2020 09:45,181517,1208698,0,10830
19.04.2020 12:00,19.04.2020 10:00,181517,1211476,0,11112
19.04.2020 12:15,19.04.2020 10:15,181517,1214235,0,11037
19.04.2020 12:30,19.04.2020 10:30,181517,1217080,0,11380
19.04.2020 12:45,19.04.2020 10:45,181517,1219944,0,11454
19.04.2020 13:00,19.04.2020 11:00,181517,1222886,0,11767
19.04.2020 13:15,19.04.2020 11:15,181517,1225755,0,11478
19.04.2020 13:30,19.04.2020 11:30,181517,1228453,0,10788
19.04.2020 13:45,19.04.2020 11:45,181517,1230999,0,10185
19.04.2020 14:00,19.04.2020 12:00,181517,1233786,0,11147
19.04.2020 14:15,19.04.2020 12:15,181517,1236525,0,10955
19.04.2020 14:30,19.04.2020 12:30,181517,1239223,0,10792
19.04.2020 14:45,19.04.2020 12:45,181517,1241774,0,10203
19.04.2020 15:00,19.04.2020 13:00,181517,1244303,0,10117
19.04.2020 15:15,19.04.2020 13:15,181517,1246769,0,9861
19.04.2020 15:30,19.04.2020 13:30,181517,1249120,0,9405
19.04.2020 15:45,19.04.2020 13:45,181517,1251385,0,9061
19.04.2020 16:00,19.04.2020 14:00,181517,1253510,0,8499
19.04.2020 16:15,19.04.2020 14:15,181517,1255514,0,8014
19.04.2020 16:30,19.04.2020 14:30,181517,1257238,0,6896
19.04.2020 16:45,19.04.2020 14:45,181517,1258629,0,5565
19.04.2020 17:00,19.04.2020 15:00,181517,1260209,0,6319
19.04.2020 17:15,19.04.2020 15:15,181517,1261533,0,5294
19.04.2020 17:30,19.04.2020 15:30,181517,1262879,0,5383
19.04.2020 17:45,19.04.2020 15:45,181517,1264082,0,4811
19.04.2020 18:00,19.04.2020 16:00,181517,1265185,0,4414
19.04.2020 18:15,19.04.2020 16:15,181517,1266134,0,3794
19.04.2020 18:30,19.04.2020 16:30,181517,1266493,0,1436
19.04.2020 18:45,19.04.2020 16:45,181536,1266587,74,376
19.04.2020 19:00,19.04.2020 17:00,181611,1266622,299,139
19.04.2020 19:15,19.04.2020 17:15,181654,1266689,173,268
19.04.2020 19:30,19.04.2020 17:30,181654,1266758,1,273
19.04.2020 19:45,19.04.2020 17:45,181654,1266794,0,145
19.04.2020 20:00,19.04.2020 18:00,181666,1266801,46,27
19.04.2020 20:15,19.04.2020 18:15,181761,1266801,379,0
19.04.2020 20:30,19.04.2020 18:30,182379,1266801,2471,0
19.04.2020 20:45,19.04.2020 18:45,182758,1266801,1517,0
19.04.2020 21:00,19.04.2020 19:00,182992,1266801,935,0
19.04.2020 21:15,19.04.2020 19:15,183088,1266801,384,0
19.04.2020 21:30,19.04.2020 19:30,183206,1266801,471,0
19.04.2020 21:45,19.04.2020 19:45,183318,1266801,449,0
19.04.2020 22:00,19.04.2020 20:00,183415,1266801,387,0
19.04.2020 22:15,19.04.2020 20:15,183527,1266801,447,0
19.04.2020 22:30,19.04.2020 20:30,183671,1266801,575,0
19.04.2020 22:45,19.04.2020 20:45,183759,1266801,351,0
19.04.2020 23:00,19.04.2020 21:00,183840,1266801,324,0
19.04.2020 23:15,19.04.2020 21:15,183906,1266801,265,0
19.04.2020 23:30,19.04.2020 21:30,183961,1266801,218,0
19.04.2020 23:45,19.04.2020 21:45,184026,1266801,260,0
20.04.2020 00:00,19.04.2020 22:00,184104,1266801,312,0
20.04.2020 00:15,19.04.2020 22:15,184175,1266801,283,0
20.04.2020 00:30,19.04.2020 22:30,184231,1266801,222,0
20.04.2020 00:45,19.04.2020 22:45,184296,1266801,262,0
20.04.2020 01:00,19.04.2020 23:00,184349,1266801,212,0
20.04.2020 01:15,19.04.2020 23:15,184419,1266801,278,0
20.04.2020 01:30,19.04.2020 23:30,184500,1266801,325,0
20.04.2020 01:45,19.04.2020 23:45,184563,1266801,249,0
20.04.2020 02:00,20.04.2020 00:00,184624,1266801,243,0
20.04.2020 02:15,20.04.2020 00:15,184685,1266801,245,0
20.04.2020 02:30,20.04.2020 00:30,184751,1266801,263,0
20.04.2020 02:45,20.04.2020 00:45,184821,1266801,279,0
20.04.2020 03:00,20.04.2020 01:00,184893,1266801,286,0
20.04.2020 03:15,20.04.2020 01:15,184956,1266801,251,0
20.04.2020 03:30,20.04.2020 01:30,185016,1266801,243,0
20.04.2020 03:45,20.04.2020 01:45,185085,1266801,275,0
20.04.2020 04:00,20.04.2020 02:00,185165,1266801,318,0
20.04.2020 04:15,20.04.2020 02:15,185249,1266801,337,0
20.04.2020 04:30,20.04.2020 02:30,185320,1266801,281,0
20.04.2020 04:45,20.04.2020 02:45,185400,1266801,322,0
20.04.2020 05:00,20.04.2020 03:00,185485,1266801,340,0
20.04.2020 05:15,20.04.2020 03:15,185596,1266801,441,0
20.04.2020 05:30,20.04.2020 03:30,185677,1266801,323,0
20.04.2020 05:45,20.04.2020 03:45,185741,1266801,256,0
20.04.2020 06:00,20.04.2020 04:00,185824,1266801,330,0
20.04.2020 06:15,20.04.2020 04:15,185914,1266801,363,0
20.04.2020 06:30,20.04.2020 04:30,186180,1266801,1062,0
20.04.2020 06:45,20.04.2020 04:45,186225,1266801,180,0
20.04.2020 07:00,20.04.2020 05:00,186306,1266801,322,0
20.04.2020 07:15,20.04.2020 05:15,186388,1266816,327,62
20.04.2020 07:30,20.04.2020 05:30,186388,1266969,0,608
20.04.2020 07:45,20.04.2020 05:45,186388,1267343,0,1498
20.04.2020 08:00,20.04.2020 06:00,186388,1267918,0,2299
20.04.2020 08:15,20.04.2020 06:15,186388,1268695,0,3108
20.04.2020 08:30,20.04.2020 06:30,186388,1269666,0,3881
20.04.2020 08:45,20.04.2020 06:45,186388,1270761,0,4381
20.04.2020 09:00,20.04.2020 07:00,186388,1272134,0,5490
20.04.2020 09:15,20.04.2020 07:15,186388,1273747,0,6454
20.04.2020 09:30,20.04.2020 07:30,186388,1275462,0,6858
20.04.2020 09:45,20.04.2020 07:45,186388,1277110,0,6592
20.04.2020 10:00,20.04.2020 08:00,186388,1279030,0,7678
20.04.2020 10:15,20.04.2020 08:15,186388,1281077,0,8190
20.04.2020 10:30,20.04.2020 08:30,186388,1283061,0,7934
20.04.2020 10:45,20.04.2020 08:45,186388,1285461,0,9599
20.04.2020 11:00,20.04.2020 09:00,186388,1287961,0,9998
20.04.2020 11:15,20.04.2020 09:15,186388,1290577,0,10463
20.04.2020 11:30,20.04.2020 09:30,186388,1293267,0,10762
20.04.2020 11:45,20.04.2020 09:45,186388,1296033,0,11063
20.04.2020 12:00,20.04.2020 10:00,186388,1298855,0,11286
20.04.2020 12:15,20.04.2020 10:15,186388,1301643,0,11153
20.04.2020 12:30,20.04.2020 10:30,186388,1304540,0,11588
20.04.2020 12:45,20.04.2020 10:45,186388,1307451,0,11643
20.04.2020 13:00,20.04.2020 11:00,186388,1310413,0,11848
20.04.2020 13:15,20.04.2020 11:15,186388,1313306,0,11572
20.04.2020 13:30,20.04.2020 11:30,186388,1316169,0,11450
20.04.2020 13:45,20.04.2020 11:45,186388,1319050,0,11524
20.04.2020 14:00,20.04.2020 12:00,186388,1321895,0,11379
20.04.2020 14:15,20.04.2020 12:15,186388,1324681,0,11143
20.04.2020 14:30,20.04.2020 12:30,186388,1327413,0,10931
20.04.2020 14:45,20.04.2020 12:45,186388,1330048,0,10538
20.04.2020 15:00,20.04.2020 13:00,186388,1332614,0,10262
20.04.2020 15:15,20.04.2020 13:15,186388,1334950,0,9344
20.04.2020 15:30,20.04.2020 13:30,186388,1337292,0,9367
20.04.2020 15:45,20.04.2020 13:45,186388,1339512,0,8882
20.04.2020 16:00,20.04.2020 14:00,186388,1341648,0,8541
20.04.2020 16:15,20.04.2020 14:15,186388,1343664,0,8066
20.04.2020 16:30,20.04.2020 14:30,186388,1345554,0,7559
20.04.2020 16:45,20.04.2020 14:45,186388,1347289,0,6937
20.04.2020 17:00,20.04.2020 15:00,186388,1348910,0,6485
20.04.2020 17:15,20.04.2020 15:15,186388,1350410,0,6000
20.04.2020 17:30,20.04.2020 15:30,186388,1351763,0,5412
20.04.2020 17:45,20.04.2020 15:45,186388,1352975,0,4847
20.04.2020 18:00,20.04.2020 16:00,186388,1354071,0,4385
20.04.2020 18:15,20.04.2020 16:15,186388,1355040,0,3875
20.04.2020 18:30,20.04.2020 16:30,186388,1355882,0,3365
20.04.2020 18:45,20.04.2020 16:45,186388,1356577,0,2780
20.04.2020 19:00,20.04.2020 17:00,186388,1357022,0,1781
20.04.2020 19:15,20.04.2020 17:15,186405,1357284,68,1047
20.04.2020 19:30,20.04.2020 17:30,186405,1357422,0,553
20.04.2020 19:45,20.04.2020 17:45,186406,1357445,3,90
20.04.2020 20:00,20.04.2020 18:00,186417,1357445,46,0
20.04.2020 20:15,20.04.2020 18:15,186491,1357445,296,0
20.04.2020 20:30,20.04.2020 18:30,186667,1357445,701,0
20.04.2020 20:45,20.04.2020 18:45,186738,1357445,285,0
20.04.2020 21:00,20.04.2020 19:00,186820,1357445,327,0
20.04.2020 21:15,20.04.2020 19:15,186891,1357445,283,0
20.04.2020 21:30,20.04.2020 19:30,186976,1357445,341,0
20.04.2020 21:45,20.04.2020 19:45,187088,1357445,446,0
20.04.2020 22:00,20.04.2020 20:00,187178,1357445,361,0
20.04.2020 22:15,20.04.2020 20:15,187287,1357445,435,0
20.04.2020 22:30,20.04.2020 20:30,187418,1357445,525,0
20.04.2020 22:45,20.04.2020 20:45,187537,1357445,474,0
20.04.2020 23:00,20.04.2020 21:00,187615,1357445,313,0
20.04.2020 23:15,20.04.2020 21:15,187676,1357445,243,0
20.04.2020 23:30,20.04.2020 21:30,187741,1357445,258,0
20.04.2020 23:45,20.04.2020 21:45,187797,1357445,224,0
21.04.2020 00:00,20.04.2020 22:00,187878,1357445,322,0
21.04.2020 00:15,20.04.2020 22:15,187953,1357445,303,0
21.04.2020 00:30,20.04.2020 22:30,188016,1357445,250,0
21.04.2020 00:45,20.04.2020 22:45,188079,1357445,251,0
21.04.2020 01:00,20.04.2020 23:00,188139,1357445,240,0
21.04.2020 01:15,20.04.2020 23:15,188214,1357445,298,0
21.04.2020 01:30,20.04.2020 23:30,188279,1357445,262,0
21.04.2020 01:45,20.04.2020 23:45,188349,1357445,280,0
21.04.2020 02:00,21.04.2020 00:00,188412,1357445,250,0
21.04.2020 02:15,21.04.2020 00:15,188474,1357445,246,0
21.04.2020 02:30,21.04.2020 00:30,188553,1357445,318,0
21.04.2020 02:45,21.04.2020 00:45,188621,1357445,271,0
21.04.2020 03:00,21.04.2020 01:00,188677,1357445,222,0
21.04.2020 03:15,21.04.2020 01:15,188743,1357445,267,0
21.04.2020 03:30,21.04.2020 01:30,188807,1357445,254,0
21.04.2020 03:45,21.04.2020 01:45,188886,1357445,315,0
21.04.2020 04:00,21.04.2020 02:00,188964,1357445,312,0
21.04.2020 04:15,21.04.2020 02:15,189027,1357445,252,0
21.04.2020 04:30,21.04.2020 02:30,189109,1357445,326,0
21.04.2020 04:45,21.04.2020 02:45,189178,1357445,277,0
21.04.2020 05:00,21.04.2020 03:00,189282,1357445,417,0
21.04.2020 05:15,21.04.2020 03:15,189361,1357445,312,0
21.04.2020 05:30,21.04.2020 03:30,189437,1357445,307,0
21.04.2020 05:45,21.04.2020 03:45,189518,1357445,321,0
21.04.2020 06:00,21.04.2020 04:00,189606,1357445,354,0
21.04.2020 06:15,21.04.2020 04:15,189695,1357445,355,0
21.04.2020 06:30,21.04.2020 04:30,189751,1357445,224,0
21.04.2020 06:45,21.04.2020 04:45,189784,1357445,129,0
21.04.2020 07:00,21.04.2020 05:00,189784,1357453,2,30
21.04.2020 07:15,21.04.2020 05:15,189784,1357488,0,142
21.04.2020 07:30,21.04.2020 05:30,189819,1357576,137,350
21.04.2020 07:45,21.04.2020 05:45,189829,1357947,39,1485
21.04.2020 08:00,21.04.2020 06:00,189829,1358555,0,2430
